InterfaceID,DateHour,AvgTotalBytes,AvgTotalPackets,AvgAveragebps,AvgOutPercentUtil,AvgInPercentUtil,AvgPercentUtil,MinTotalBytes,MinTotalPackets,MinAveragebps,MinOutPercentUtil,MinInPercentUtil,MinPercentUtil,MaxTotalBytes,MaxTotalPackets,MaxAveragebps,MaxOutPercentUtil,MaxInPercentUtil,MaxPercentUtil,NextHourAlert
9408,10/14/2018 7:00:00 AM,419664512,285116,444126.6875,4.441266875,4.441266875,4.441266875,419664500,285116,444126.7,4.441267,4.441267,4.441267,419664500,285116,444126.7,4.441267,4.441267,4.441267,0
8990,10/23/2018 10:00:00 AM,49858632,16036850,9162770,91.6277,91.6277,91.6277,49858630,16036850,9162770,91.6277,91.6277,91.6277,49858630,16036850,9162770,91.6277,91.6277,91.6277,0
9404,10/22/2018 4:00:00 PM,30571266,112606,32349.009765625,0.32349009765625,0.32349009765625,0.32349009765625,30571270,112606,32349.01,0.3234901,0.3234901,0.3234901,30571270,112606,32349.01,0.3234901,0.3234901,0.3234901,0
8069,10/26/2018 6:00:00 PM,25872710,63948,31941.6015625,0.003894848046875,0.002493472265625,0.00319416015625,25872710,63948,31941.6,0.003894848,0.002493472,0.00319416,25872710,63948,31941.6,0.003894848,0.002493472,0.00319416,0
8156,10/15/2018 8:00:00 AM,421151488,468961,519873.375,0.100557975,0.003416701953125,0.0519873384765625,421151500,468961,519873.4,0.100558,0.003416702,0.05198734,421151500,468961,519873.4,0.100558,0.003416702,0.05198734,0
9404,10/21/2018 11:00:00 AM,33343422,122000,35283.2890625,0.352832890625,0.352832890625,0.352832890625,33343420,122000,35283.29,0.3528329,0.3528329,0.3528329,33343420,122000,35283.29,0.3528329,0.3528329,0.3528329,0
8156,10/9/2018 10:00:00 PM,459455840,511446,486304.1875,0.09355188125,0.00370895390625,0.048630417578125,459455800,511446,486304.2,0.09355188,0.003708954,0.04863042,459455800,511446,486304.2,0.09355188,0.003708954,0.04863042,0
8069,10/31/2018 2:00:00 AM,399533760,397928,422761.53125,0.0805552,0.003997105078125,0.0422761525390625,399533800,397928,422761.5,0.0805552,0.003997105,0.04227615,399533800,397928,422761.5,0.0805552,0.003997105,0.04227615,0
9045,10/13/2018 4:00:00 PM,35420040,319126,43728.16796875,0.4372816796875,0.4372816796875,0.4372816796875,35420040,319126,43728.17,0.4372817,0.4372817,0.4372817,35420040,319126,43728.17,0.4372817,0.4372817,0.4372817,0
8990,10/18/2018 10:00:00 PM,5983278080,10061806,6331391.5,63.313915,63.313915,63.313915,5983278000,10061810,6331392,63.31392,63.31392,63.31392,5983278000,10061810,6331392,63.31392,63.31392,63.31392,0
9370,10/15/2018 4:00:00 PM,14561516544,12502269,18051050,3.0902342,0.5199759,1.80510505,14561520000,12502270,18051050,3.090234,0.5199759,1.805105,14561520000,12502270,18051050,3.090234,0.5199759,1.805105,0
8156,10/30/2018 2:00:00 AM,438501888,492773,464222.125,0.08959369375,0.0032507326171875,0.0464222131835937,438501900,492773,464222.1,0.08959369,0.003250733,0.04642221,438501900,492773,464222.1,0.08959369,0.003250733,0.04642221,0
9049,10/30/2018 2:00:00 PM,1869942272,747238,2308570,23.0857,23.0857,23.0857,1869942000,747238,2308570,23.0857,23.0857,23.0857,1869942000,747238,2308570,23.0857,23.0857,23.0857,0
9408,10/26/2018 10:00:00 AM,3883051008,6001264,4982408,49.82408,49.82408,49.82408,3883051000,6001264,4982408,49.82408,49.82408,49.82408,3883051000,6001264,4982408,49.82408,49.82408,49.82408,0
8069,10/14/2018 3:00:00 PM,461085056,474757,487915.34375,0.0930994375,0.004483628515625,0.0487915330078125,461085100,474757,487915.3,0.09309944,0.004483629,0.04879153,461085100,474757,487915.3,0.09309944,0.004483629,0.04879153,0
7276,10/16/2018 8:00:00 AM,132134064,250495,139824.515625,0.02090100625,0.00706389765625,0.013982451953125,132134100,250495,139824.5,0.02090101,0.007063898,0.01398245,132134100,250495,139824.5,0.02090101,0.007063898,0.01398245,0
9404,10/21/2018 6:00:00 PM,29998676,104838,37034.9765625,0.370349765625,0.370349765625,0.370349765625,29998680,104838,37034.98,0.3703498,0.3703498,0.3703498,29998680,104838,37034.98,0.3703498,0.3703498,0.3703498,0
8069,10/27/2018 12:00:00 AM,366353568,354723,452232.75,0.0869237125,0.003522838671875,0.0452232755859375,366353600,354723,452232.8,0.08692371,0.003522839,0.04522328,366353600,354723,452232.8,0.08692371,0.003522839,0.04522328,0
9369,10/11/2018 3:00:00 AM,1459277568,4496252,3516976.5,34.69849,35.64104,35.169765,1459278000,4496252,3516977,34.69849,35.64104,35.16977,1459278000,4496252,3516977,34.69849,35.64104,35.16977,0
8990,10/26/2018 9:00:00 AM,2460764416,11815042,8283582,82.83582,82.83582,82.83582,2460764000,11815040,8283582,82.83582,82.83582,82.83582,2460764000,11815040,8283582,82.83582,82.83582,82.83582,0
9408,10/31/2018 5:00:00 PM,305501184,3351662,1131473.5,11.314735,11.314735,11.314735,305501200,3351662,1131474,11.31474,11.31474,11.31474,305501200,3351662,1131474,11.31474,11.31474,11.31474,0
9045,10/12/2018 2:00:00 PM,1255756160,697988,1328822.5,13.288225,13.288225,13.288225,1255756000,697988,1328823,13.28823,13.28823,13.28823,1255756000,697988,1328823,13.28823,13.28823,13.28823,0
9049,10/29/2018 4:00:00 PM,2295479808,822094,2429061.75,24.2906175,24.2906175,24.2906175,2295480000,822094,2429062,24.29062,24.29062,24.29062,2295480000,822094,2429062,24.29062,24.29062,24.29062,0
9404,10/29/2018 1:00:00 AM,29758724,105952,31493.021484375,0.31493021484375,0.31493021484375,0.31493021484375,29758720,105952,31493.02,0.3149302,0.3149302,0.3149302,29758720,105952,31493.02,0.3149302,0.3149302,0.3149302,0
8084,10/31/2018 9:00:00 PM,163081536,345695,172554.28125,0.02890239375,0.005608461328125,0.0172554275390625,163081500,345695,172554.3,0.02890239,0.005608461,0.01725543,163081500,345695,172554.3,0.02890239,0.005608461,0.01725543,0
8084,10/20/2018 6:00:00 PM,18414634,94374,22733.546875,0.0016520189453125,0.0028946904296875,0.0022733546875,18414630,94374,22733.55,0.001652019,0.00289469,0.002273355,18414630,94374,22733.55,0.001652019,0.00289469,0.002273355,0
9045,10/16/2018 12:00:00 AM,39633000,371584,41939.3046875,0.419393046875,0.419393046875,0.419393046875,39633000,371584,41939.3,0.419393,0.419393,0.419393,39633000,371584,41939.3,0.419393,0.419393,0.419393,0
8149,10/29/2018 6:00:00 AM,3759587072,7958191,4639082.5,0.3315571,0.5962594,0.46390825,3759587000,7958191,4639083,0.3315571,0.5962594,0.4639083,3759587000,7958191,4639083,0.3315571,0.5962594,0.4639083,0
8069,10/16/2018 10:00:00 AM,399729120,414117,422975.15625,0.080448775,0.004146255078125,0.0422975150390625,399729100,414117,422975.2,0.08044878,0.004146255,0.04229752,399729100,414117,422975.2,0.08044878,0.004146255,0.04229752,0
7276,10/23/2018 5:00:00 PM,359638560,490940,443989.40625,0.08246043125,0.00633744765625,0.044398939453125,359638600,490940,443989.4,0.08246043,0.006337448,0.04439894,359638600,490940,443989.4,0.08246043,0.006337448,0.04439894,0
9370,10/19/2018 11:00:00 AM,22095642624,18739608,23381826,4.2932068,0.3831583,2.33818255,22095640000,18739610,23381830,4.293207,0.3831583,2.338182,22095640000,18739610,23381830,4.293207,0.3831583,2.338182,0
9408,10/29/2018 9:00:00 AM,4464855040,4408972,5512091.5,55.120915,55.120915,55.120915,4464855000,4408972,5512092,55.12091,55.12091,55.12091,4464855000,4408972,5512092,55.12091,55.12091,55.12091,1
8156,10/12/2018 8:00:00 AM,421928928,468828,521068.375,0.1006812125,0.003532463671875,0.0521068380859375,421928900,468828,521068.4,0.1006812,0.003532464,0.05210684,421928900,468828,521068.4,0.1006812,0.003532464,0.05210684,0
8990,10/15/2018 10:00:00 PM,0,11069814,0,0,0,0,0,11069810,0,0,0,0,0,11069810,0,0,0,0,0
9408,10/23/2018 3:00:00 PM,4013512960,4445348,4247076,42.47076,42.47076,42.47076,4013513000,4445348,4247076,42.47076,42.47076,42.47076,4013513000,4445348,4247076,42.47076,42.47076,42.47076,0
9369,10/14/2018 5:00:00 PM,1030397312,1299470,1132863.125,11.32863125,11.32863125,11.32863125,1030397000,1299470,1132863,11.32863,11.32863,11.32863,1030397000,1299470,1132863,11.32863,11.32863,11.32863,0
8149,10/30/2018 4:00:00 AM,3196534272,7959012,3378659.75,0.28481575,0.3909162,0.337865975,3196534000,7959012,3378660,0.2848158,0.3909162,0.337866,3196534000,7959012,3378660,0.2848158,0.3909162,0.337866,0
7276,10/19/2018 8:00:00 AM,24815014,108291,26258.91796875,0.003182271484375,0.0020695119140625,0.00262589169921875,24815010,108291,26258.92,0.003182271,0.002069512,0.002625892,24815010,108291,26258.92,0.003182271,0.002069512,0.002625892,0
9404,10/26/2018 2:00:00 AM,30119384,107490,31871.611328125,0.31871611328125,0.31871611328125,0.31871611328125,30119380,107490,31871.61,0.3187161,0.3187161,0.3187161,30119380,107490,31871.61,0.3187161,0.3187161,0.3187161,0
8069,10/27/2018 4:00:00 PM,428103296,407483,453041.71875,0.0882944625,0.0023138822265625,0.0453041723632812,428103300,407483,453041.7,0.08829446,0.002313882,0.04530417,428103300,407483,453041.7,0.08829446,0.002313882,0.04530417,0
9404,10/13/2018 5:00:00 PM,32958556,123598,34876.21875,0.3487621875,0.3487621875,0.3487621875,32958560,123598,34876.22,0.3487622,0.3487622,0.3487622,32958560,123598,34876.22,0.3487622,0.3487622,0.3487622,0
8156,10/24/2018 2:00:00 PM,461742784,518905,488472.84375,0.0939026625,0.00379190390625,0.048847283203125,461742800,518905,488472.8,0.09390266,0.003791904,0.04884728,461742800,518905,488472.8,0.09390266,0.003791904,0.04884728,0
7276,10/27/2018 4:00:00 PM,168681390080,129243040,208248736,41.3520064,0.297739925,20.8248731625,168681400000,129243000,208248700,41.35201,0.2977399,20.82487,168681400000,129243000,208248700,41.35201,0.2977399,20.82487,0
9370,10/18/2018 4:00:00 PM,24771244032,20865844,30555334,5.3226884,0.78837835,3.055533375,24771240000,20865840,30555330,5.322689,0.7883784,3.055533,24771240000,20865840,30555330,5.322689,0.7883784,3.055533,0
7276,10/9/2018 2:00:00 PM,1293127552,1484220,1368358.75,0.26089795,0.01277380625,0.136835878125,1293128000,1484220,1368359,0.260898,0.01277381,0.1368359,1293128000,1484220,1368359,0.260898,0.01277381,0.1368359,0
8990,10/12/2018 11:00:00 PM,4267815168,8394940,4516156,45.16156,45.16156,45.16156,4267815000,8394940,4516156,45.16156,45.16156,45.16156,4267815000,8394940,4516156,45.16156,45.16156,45.16156,0
8149,10/31/2018 1:00:00 PM,896257024,2347959,3319929,0.2990377,0.364948075,0.3319928875,896257000,2347959,3319929,0.2990377,0.3649481,0.3319929,896257000,2347959,3319929,0.2990377,0.3649481,0.3319929,0
8084,10/16/2018 5:00:00 PM,154522912,236538,163529.828125,0.028957796875,0.00374816875,0.0163529828125,154522900,236538,163529.8,0.0289578,0.003748169,0.01635298,154522900,236538,163529.8,0.0289578,0.003748169,0.01635298,0
9049,10/31/2018 6:00:00 PM,3659707904,689704,3872684,38.72684,38.72684,38.72684,3659708000,689704,3872684,38.72684,38.72684,38.72684,3659708000,689704,3872684,38.72684,38.72684,38.72684,0
9045,10/22/2018 3:00:00 AM,30703108,369960,32489.521484375,0.32489521484375,0.32489521484375,0.32489521484375,30703110,369960,32489.52,0.3248952,0.3248952,0.3248952,30703110,369960,32489.52,0.3248952,0.3248952,0.3248952,0
8156,10/26/2018 4:00:00 PM,43269240,69753,45803.4609375,0.006491828515625,0.0026688634765625,0.00458034599609375,43269240,69753,45803.46,0.006491829,0.002668863,0.004580346,43269240,69753,45803.46,0.006491829,0.002668863,0.004580346,0
8990,10/28/2018 5:00:00 PM,2270304000,4484722,2802820.25,28.0282025,28.0282025,28.0282025,2270304000,4484722,2802820,28.0282,28.0282,28.0282,2270304000,4484722,2802820,28.0282,28.0282,28.0282,0
9369,10/9/2018 8:00:00 AM,27694860,12379110,2277873.75,22.7787375,22.7787375,22.7787375,27694860,12379110,2277874,22.77874,22.77874,22.77874,27694860,12379110,2277874,22.77874,22.77874,22.77874,1
9049,10/15/2018 10:00:00 PM,234379456,301538,289357.40625,2.8935740625,2.8935740625,2.8935740625,234379500,301538,289357.4,2.893574,2.893574,2.893574,234379500,301538,289357.4,2.893574,2.893574,2.893574,0
9408,10/29/2018 10:00:00 AM,5084092416,6422396,5423601,54.23601,54.23601,54.23601,5084092000,6422396,5423601,54.23601,54.23601,54.23601,5084092000,6422396,5423601,54.23601,54.23601,54.23601,1
8069,10/11/2018 3:00:00 PM,460842080,472666,487661.21875,0.0931038125,0.00442843359375,0.048766123046875,460842100,472666,487661.2,0.09310381,0.004428434,0.04876612,460842100,472666,487661.2,0.09310381,0.004428434,0.04876612,0
8084,10/21/2018 11:00:00 AM,31224540,120177,33041.09375,0.003001163671875,0.0036070546875,0.0033041091796875,31224540,120177,33041.09,0.003001164,0.003607055,0.003304109,31224540,120177,33041.09,0.003001164,0.003607055,0.003304109,0
9370,10/28/2018 1:00:00 AM,1277345280,1565017,1576925.75,0.27250175,0.0428834,0.157692575,1277345000,1565017,1576926,0.2725017,0.0428834,0.1576926,1277345000,1565017,1576926,0.2725017,0.0428834,0.1576926,0
8069,10/13/2018 10:00:00 PM,399847520,418371,423119.375,0.0804435125,0.004180362890625,0.0423119376953125,399847500,418371,423119.4,0.08044351,0.004180363,0.04231194,399847500,418371,423119.4,0.08044351,0.004180363,0.04231194,0
8156,10/25/2018 11:00:00 AM,461177536,514403,488056.65625,0.09391458125,0.00369675234375,0.048805666796875,461177500,514403,488056.7,0.09391458,0.003696752,0.04880567,461177500,514403,488056.7,0.09391458,0.003696752,0.04880567,0
7276,10/29/2018 5:00:00 AM,299248832,319397,316653.46875,0.0605218,0.0028088919921875,0.0316653459960938,299248800,319397,316653.5,0.0605218,0.002808892,0.03166535,299248800,319397,316653.5,0.0605218,0.002808892,0.03166535,0
9369,10/13/2018 12:00:00 PM,1548423168,826816,1638512.75,16.3851275,16.3851275,16.3851275,1548423000,826816,1638513,16.38513,16.38513,16.38513,1548423000,826816,1638513,16.38513,16.38513,16.38513,0
8990,10/31/2018 6:00:00 PM,6351283712,11116440,6720837.5,67.208375,67.208375,67.208375,6351284000,11116440,6720838,67.20837,67.20837,67.20837,6351284000,11116440,6720838,67.20837,67.20837,67.20837,0
9404,10/19/2018 4:00:00 PM,33640224,121768,35597.2578125,0.355972578125,0.355972578125,0.355972578125,33640220,121768,35597.26,0.3559726,0.3559726,0.3559726,33640220,121768,35597.26,0.3559726,0.3559726,0.3559726,0
9408,10/11/2018 7:00:00 AM,1224077696,1846232,1295294.75,12.9529475,12.9529475,12.9529475,1224078000,1846232,1295295,12.95295,12.95295,12.95295,1224078000,1846232,1295295,12.95295,12.95295,12.95295,1
8156,10/10/2018 3:00:00 PM,511182976,564554,540959.125,0.1044127,0.003779129296875,0.0540959146484375,511183000,564554,540959.1,0.1044127,0.003779129,0.05409592,511183000,564554,540959.1,0.1044127,0.003779129,0.05409592,0
8069,10/16/2018 8:00:00 AM,337063168,354925,416177.03125,0.07883585,0.0043995578125,0.04161770390625,337063200,354925,416177,0.07883585,0.004399558,0.0416177,337063200,354925,416177,0.07883585,0.004399558,0.0416177,0
8149,10/16/2018 9:00:00 PM,4526906880,9680623,5588155.5,0.409716925,0.7079142,0.5588155625,4526907000,9680623,5588156,0.4097169,0.7079142,0.5588155,4526907000,9680623,5588156,0.4097169,0.7079142,0.5588155,0
8156,10/26/2018 6:00:00 AM,448906848,486519,553843.0625,0.1075273375,0.0032412689453125,0.0553843032226563,448906800,486519,553843.1,0.1075273,0.003241269,0.0553843,448906800,486519,553843.1,0.1075273,0.003241269,0.0553843,0
8084,10/27/2018 8:00:00 PM,137863424,241934,145889.578125,0.025220178125,0.003957738671875,0.0145889583984375,137863400,241934,145889.6,0.02522018,0.003957739,0.01458896,137863400,241934,145889.6,0.02522018,0.003957739,0.01458896,0
8990,10/12/2018 4:00:00 PM,3369724416,13776356,7677452.5,76.774525,76.774525,76.774525,3369724000,13776360,7677453,76.77453,76.77453,76.77453,3369724000,13776360,7677453,76.77453,76.77453,76.77453,0
9370,10/22/2018 3:00:00 AM,66882777088,63557164,82558256,15.7951808,0.71646995,8.255825375,66882780000,63557160,82558260,15.79518,0.7164699,8.255825,66882780000,63557160,82558260,15.79518,0.7164699,8.255825,0
7276,10/13/2018 4:00:00 AM,404540032,467318,499417.6875,0.06592043125,0.03396310625,0.04994176875,404540000,467318,499417.7,0.06592043,0.03396311,0.04994177,404540000,467318,499417.7,0.06592043,0.03396311,0.04994177,0
8084,10/29/2018 10:00:00 PM,117688840,217749,145292.171875,0.0246506625,0.004407771484375,0.0145292169921875,117688800,217749,145292.2,0.02465066,0.004407771,0.01452922,117688800,217749,145292.2,0.02465066,0.004407771,0.01452922,0
9045,10/16/2018 2:00:00 AM,999018432,667530,1057154.25,10.5715425,10.5715425,10.5715425,999018400,667530,1057154,10.57154,10.57154,10.57154,999018400,667530,1057154,10.57154,10.57154,10.57154,0
8149,10/12/2018 3:00:00 AM,4111706880,8905955,5076068.5,0.4077856,0.6074281,0.50760685,4111707000,8905955,5076069,0.4077856,0.6074281,0.5076069,4111707000,8905955,5076069,0.4077856,0.6074281,0.5076069,0
9408,10/19/2018 11:00:00 AM,3849737984,5131960,4752680.5,47.526805,47.526805,47.526805,3849738000,5131960,4752681,47.52681,47.52681,47.52681,3849738000,5131960,4752681,47.52681,47.52681,47.52681,1
8084,10/26/2018 4:00:00 AM,118022672,193869,145703.40625,0.024627175,0.004513507421875,0.0145703412109375,118022700,193869,145703.4,0.02462718,0.004513507,0.01457034,118022700,193869,145703.4,0.02462718,0.004513507,0.01457034,0
9369,10/12/2018 7:00:00 PM,3514781184,5468720,5296552.5,52.965525,52.965525,52.965525,3514781000,5468720,5296553,52.96553,52.96553,52.96553,3514781000,5468720,5296553,52.96553,52.96553,52.96553,0
7276,10/13/2018 2:00:00 AM,26862936,105208,28426,0.00368678359375,0.0019984162109375,0.00284259990234375,26862940,105208,28426,0.003686784,0.001998416,0.0028426,26862940,105208,28426,0.003686784,0.001998416,0.0028426,0
8990,10/16/2018 11:00:00 AM,49797196,14374620,9498931,94.98931,94.98931,94.98931,49797200,14374620,9498931,94.98931,94.98931,94.98931,49797200,14374620,9498931,94.98931,94.98931,94.98931,0
9370,10/30/2018 9:00:00 PM,5233499648,4602327,5537674.5,1.0621369,0.04539803125,0.553767465625,5233500000,4602327,5537675,1.062137,0.04539803,0.5537674,5233500000,4602327,5537675,1.062137,0.04539803,0.5537674,0
9404,10/30/2018 1:00:00 PM,68345592,128148,72322.09375,0.7232209375,0.7232209375,0.7232209375,68345590,128148,72322.09,0.7232209,0.7232209,0.7232209,68345590,128148,72322.09,0.7232209,0.7232209,0.7232209,0
9408,10/9/2018 5:00:00 PM,2832919040,3456942,2997763.5,29.977635,29.977635,29.977635,2832919000,3456942,2997764,29.97763,29.97763,29.97763,2832919000,3456942,2997764,29.97763,29.97763,29.97763,1
9369,10/28/2018 1:00:00 PM,1188092416,610120,1466751.25,14.66725875,14.667765,14.667511875,1188092000,610120,1466751,14.66726,14.66776,14.66751,1188092000,610120,1466751,14.66726,14.66776,14.66751,0
8156,10/15/2018 7:00:00 PM,461038976,512523,487824.09375,0.09386069375,0.003704124609375,0.0487824091796875,461039000,512523,487824.1,0.09386069,0.003704125,0.04878241,461039000,512523,487824.1,0.09386069,0.003704125,0.04878241,0
9045,10/26/2018 7:00:00 PM,44079532,407260,46644.64453125,0.4664464453125,0.4664464453125,0.4664464453125,44079530,407260,46644.64,0.4664465,0.4664465,0.4664465,44079530,407260,46644.64,0.4664465,0.4664465,0.4664465,0
9404,10/23/2018 4:00:00 AM,29553512,109172,31272.716796875,0.31272716796875,0.31272716796875,0.31272716796875,29553510,109172,31272.72,0.3127272,0.3127272,0.3127272,29553510,109172,31272.72,0.3127272,0.3127272,0.3127272,0
8149,10/30/2018 10:00:00 PM,4042978048,8807226,4275685,0.29357305,0.5615639,0.427568475,4042978000,8807226,4275685,0.2935731,0.5615639,0.4275685,4042978000,8807226,4275685,0.2935731,0.5615639,0.4275685,0
9045,10/28/2018 9:00:00 PM,26271608,316900,32433.904296875,0.32433904296875,0.32433904296875,0.32433904296875,26271610,316900,32433.9,0.324339,0.324339,0.324339,26271610,316900,32433.9,0.324339,0.324339,0.324339,0
9049,10/12/2018 4:00:00 PM,746045760,490562,921036.25,9.2103625,9.2103625,9.2103625,746045800,490562,921036.3,9.210362,9.210362,9.210362,746045800,490562,921036.3,9.210362,9.210362,9.210362,0
